timestamp,OP_UNIQUE_CARRIER,flights,cancellations,avg_dep_delay,flights_rolling_mean,cancellations_rolling_mean,delay_rolling_mean,flights_rolling_std,cancellations_rolling_std,delay_rolling_std,cancellation_spike_flag,delay_spike_flag
2025-10-17,F9,744,3.0,11.008097165991902,548.2,1.6,16.114570872515873,237.17124614927502,2.302172886644268,10.742504752074192,false,false
2025-10-18,F9,460,2.0,9.64488017429194,493.8,1.0,10.997054472711262,214.59310333745577,1.414213562373095,1.325131391930179,false,false
2025-10-19,F9,746,8.0,19.852303523035232,586.0,2.6,12.55207658082708,201.0621794371085,3.286335345030997,4.2480042544381975,true,true
2025-10-20,F9,732,4.0,26.946428571428573,673.6,3.4,15.998505152255651,121.84744560309856,2.9664793948382657,7.279030212195366,false,true
2025-10-21,F9,286,0.0,4.996503496503497,593.6,3.4,14.489642586250227,210.63428021098565,2.9664793948382657,8.798326836995468,false,false
2025-10-22,F9,293,0.0,18.044368600682596,503.4,2.8,15.896896873188368,226.12341762851537,3.3466401061363027,8.663938421789053,false,false
2025-10-23,F9,692,2.0,9.47536231884058,549.8,2.8,15.862993302098095,238.4579627523476,3.3466401061363027,8.694796746832985,false,false
2025-10-24,F9,752,2.0,13.913333333333334,551.0,1.6,14.675199264157717,239.70398411373975,1.6733200530681507,8.414723204702675,false,false
2025-10-25,F9,462,0.0,13.608225108225108,497.0,0.8,12.007558571517025,218.181117423117,1.0954451150103304,4.954899021667572,false,false
2025-10-26,F9,757,5.0,25.257636122177956,591.2,1.8,16.059785096651915,205.6227127532365,2.0493901531919194,5.96889981567606,true,true
2025-10-27,F9,735,1.0,58.14693877551021,679.6,2.0,24.080299131617437,124.30325820347612,1.8708286933869707,19.92647589399767,false,true
2025-10-28,F9,219,0.0,26.100456621004565,585.0,1.6,27.405317992050236,239.30002089427407,2.073644135332772,18.191728003970884,false,false
2025-10-29,F9,217,0.0,4.589861751152074,478.0,1.2,25.540623675613983,264.2669105279735,2.1679483388678795,20.27857144908371,false,false
2025-10-30,F9,662,19.0,24.270606531881803,518.0,5.0,27.673099960345326,276.1104851323107,8.093207028119323,19.24431976267292,true,false
2025-10-31,F9,670,9.0,20.003025718608168,500.6,5.8,26.622177879631362,259.5270698790397,8.28854631404084,19.550247822813006,false,false
2025-10-01,G4,166,0.0,12.132530120481928,,,,,,,,
2025-10-02,G4,490,0.0,9.636734693877552,,,,,,,,
2025-10-03,G4,452,0.0,21.654867256637168,,,,,,,,
2025-10-04,G4,226,0.0,14.561946902654867,,,,,,,,
2025-10-05,G4,490,0.0,11.889795918367346,364.8,0.0,13.975174978403771,156.31762536579168,0.0,4.633793930957417,false,false
2025-10-06,G4,452,0.0,13.382743362831858,422.0,0.0,14.225217626873757,111.20251795710384,0.0,4.542334567563938,false,false
2025-10-07,G4,102,0.0,6.284313725490196,344.4,0.0,13.554733433196287,171.12217857425728,0.0,5.529178220348383,false,false
2025-10-08,G4,184,0.0,7.7771739130434785,290.8,0.0,10.779194764477548,170.96549359446777,0.0,3.5894706682529156,false,false
2025-10-09,G4,500,0.0,21.916,345.6,0.0,12.250005383946576,188.06062852176157,0.0,6.1326991699486,false,true
2025-10-10,G4,462,0.0,44.16450216450217,340.0,0.0,18.70494663317354,183.03551567933476,0.0,15.496080292113344,false,true
2025-10-11,G4,256,0.0,14.0,300.8,0.0,18.82839796060717,173.8079399797374,0.0,15.445456384463393,false,false
2025-10-12,G4,500,4.0,24.768145161290324,380.4,0.8,22.525164247767194,149.42824364891666,1.7888543819998317,13.818869656183377,true,false
2025-10-13,G4,462,0.0,11.595238095238095,436.0,0.8,23.288777084206114,102.40117186829457,1.7888543819998317,12.873317154730426,false,false
2025-10-14,G4,122,0.0,10.262295081967213,360.4,0.8,20.95803610059956,164.21571179396935,1.7888543819998317,14.173321126623101,false,false
2025-10-15,G4,174,0.0,7.551724137931035,302.8,0.8,13.635480495285332,170.07410149696514,1.7888543819998317,6.644963456149606,false,false
2025-10-16,G4,500,0.0,10.19,351.6,0.8,12.873480495285332,187.41077877219337,1.7888543819998317,6.809137219727789,false,false
2025-10-17,G4,452,0.0,10.898230088495575,342.0,0.0,10.099497480726383,178.94691950408088,0.0,1.5330571202532552,false,false
